Simulation Number,Story ID,Initial Framing,Input type,Mode,Role selection,Current Agent ID,Transferred From Agent ID,Role,Original Message,Message,Similarity To Previous,Global Similarity To Original,Sentiment Analysis,Propagation Depth
12,0,left,headline,text,negative,3,1,negative,Chicago Gun Violence Spikes and Increasingly Finds the Youngest Victims,"Gun violence is spiraling out of control in Chicago, leaving an alarming trail of bloodshed and claiming the lives of increasingly more innocent young people.",0.8627510070800781,0.7759504914283752,"{'label': 'negative', 'confidence': 0.928486168384552}",2
12,0,left,headline,text,negative,4,2,negative,Chicago Gun Violence Spikes and Increasingly Finds the Youngest Victims,"Crime rates are escalating in Chicago, with an alarming surge in violent incidents affecting increasingly younger populations.",0.8841290473937988,0.7176567316055298,"{'label': 'negative', 'confidence': 0.832518994808197}",2
12,0,left,headline,text,negative,37,38,negative,Chicago Gun Violence Spikes and Increasingly Finds the Youngest Victims,"A sharp increase in violent crime has been reported in Chicago, particularly a disturbing trend of attacks against young people.",0.9188137054443359,0.7663052082061768,"{'label': 'negative', 'confidence': 0.8790503740310669}",2
12,0,left,headline,text,negative,36,38,negative,Chicago Gun Violence Spikes and Increasingly Finds the Youngest Victims,"Crime rates in Chicago have reached alarming levels, with a disturbing trend of violent offenses increasing sharply, and unfortunately, many of these incidents have been directed at young victims.",0.8665398359298706,0.7621903419494629,"{'label': 'negative', 'confidence': 0.9303898811340332}",2
12,0,left,headline,text,negative,20,38,negative,Chicago Gun Violence Spikes and Increasingly Finds the Youngest Victims,"A disturbing uptick in violent offenses has been reported in Chicago, with a particularly alarming trend of escalating violence directed towards juveniles.",0.9103025197982788,0.7320019006729126,"{'label': 'negative', 'confidence': 0.881575345993042}",2
12,0,left,headline,text,negative,11,12,negative,Chicago Gun Violence Spikes and Increasingly Finds the Youngest Victims,"Chicago is experiencing an alarming surge in gun-related incidents, with a disturbing increase in the number of innocent young lives lost or forever altered by the devastating effects of gunfire.",0.9071046113967896,0.825310468673706,"{'label': 'negative', 'confidence': 0.9167918562889099}",2
12,0,left,headline,text,negative,10,12,negative,Chicago Gun Violence Spikes and Increasingly Finds the Youngest Victims,"Chicago is experiencing a disturbing surge in gun-related incidents, with an alarming increase in the number of young lives lost or irreparably harmed by violent crime.",0.9238858222961426,0.8438391089439392,"{'label': 'negative', 'confidence': 0.9079968333244324}",2
12,0,left,headline,text,negative,14,12,negative,Chicago Gun Violence Spikes and Increasingly Finds the Youngest Victims,"Violent incidents involving firearms are increasing in Chicago, and unfortunately, an alarming number of minors have become casualties of these tragic events.",0.8093981146812439,0.7874534130096436,"{'label': 'negative', 'confidence': 0.9149810671806335}",2
12,0,left,headline,text,negative,9,12,negative,Chicago Gun Violence Spikes and Increasingly Finds the Youngest Victims,"Chicago is plagued by escalating gun violence, with an alarming increase in the number of young people caught in its devastating grip.",0.9344031810760498,0.8538667559623718,"{'label': 'negative', 'confidence': 0.920832097530365}",2
12,0,left,headline,text,negative,5,3,negative,Chicago Gun Violence Spikes and Increasingly Finds the Youngest Victims,"Chicago is plagued by a rising tide of gun-related violence, resulting in a disturbing number of homicides and a growing trend of senseless killings targeting vulnerable youth.",0.887371838092804,0.8380241394042969,"{'label': 'negative', 'confidence': 0.9250606298446655}",3
12,0,left,headline,text,negative,6,4,negative,Chicago Gun Violence Spikes and Increasingly Finds the Youngest Victims,"Violent crimes are spiraling out of control in Chicago, fueled by a disturbing trend of young people being repeatedly targeted and involved in increasingly intense incidents.",0.8311500549316406,0.7333551645278931,"{'label': 'negative', 'confidence': 0.9255049228668213}",3
12,0,left,headline,text,negative,35,37,negative,Chicago Gun Violence Spikes and Increasingly Finds the Youngest Victims,"A devastating spike in violent crimes is sweeping through Chicago, with a disheartening surge in assaults targeting vulnerable youth.",0.913192629814148,0.7618010640144348,"{'label': 'negative', 'confidence': 0.9214012026786804}",3
12,0,left,headline,text,negative,18,37,negative,Chicago Gun Violence Spikes and Increasingly Finds the Youngest Victims,"Chicago is experiencing a significant surge in violent crimes, with a notable and alarming spike in assaults targeting young individuals, sparking widespread concern about public safety.",0.9273809194564819,0.7701801657676697,"{'label': 'negative', 'confidence': 0.8576610684394836}",3
12,0,left,headline,text,negative,34,36,negative,Chicago Gun Violence Spikes and Increasingly Finds the Youngest Victims,"Violent crime is skyrocketing in Chicago, with an unsettling spike in aggressive behavior that's particularly devastating for youth who are increasingly being targeted.",0.9031298756599426,0.7434170246124268,"{'label': 'negative', 'confidence': 0.9224037528038025}",3
12,0,left,headline,text,negative,19,20,negative,Chicago Gun Violence Spikes and Increasingly Finds the Youngest Victims,"Chicago has seen an increase in violent crimes, including a disturbing pattern of increasingly aggressive attacks targeting minors.",0.9196816086769104,0.7534346580505371,"{'label': 'negative', 'confidence': 0.8667950630187988}",3
12,0,left,headline,text,negative,21,20,negative,Chicago Gun Violence Spikes and Increasingly Finds the Youngest Victims,"Reports have surfaced of a concerning increase in violent crimes across Chicago, marked by a troubling escalation in brutality targeting minors.",0.9359151124954224,0.7498142719268799,"{'label': 'negative', 'confidence': 0.840119481086731}",3
12,0,left,headline,text,negative,13,11,negative,Chicago Gun Violence Spikes and Increasingly Finds the Youngest Victims,"Gun violence has reached crisis levels in Chicago, where a troubling rise in shootings has resulted in a staggering number of children being killed or irreparably harmed by bullets.",0.8856529593467712,0.8092806935310364,"{'label': 'negative', 'confidence': 0.9186980724334717}",3
12,0,left,headline,text,negative,8,10,negative,Chicago Gun Violence Spikes and Increasingly Finds the Youngest Victims,"Chicago is facing a devastating crisis of escalating gun violence, with a deeply troubling uptick in the tragic loss of countless young lives and irreversible suffering caused by senseless crimes.",0.9323291778564453,0.8044527769088745,"{'label': 'negative', 'confidence': 0.9314343929290771}",3
12,0,left,headline,text,negative,15,14,negative,Chicago Gun Violence Spikes and Increasingly Finds the Youngest Victims,"Gun violence is soaring out of control in Chicago, with a disturbing trend showing that far too many young lives are being cut short by senseless acts of gun-related violence.",0.7909268140792847,0.8109213709831238,"{'label': 'negative', 'confidence': 0.9296793341636658}",3
12,0,left,headline,text,negative,25,14,negative,Chicago Gun Violence Spikes and Increasingly Finds the Youngest Victims,"Chicago is plagued by a rising tide of gun violence, with a disturbingly high number of young lives lost or forever altered due to senseless acts of gunfire that continue to ravage the city.",0.8300949931144714,0.7975384593009949,"{'label': 'negative', 'confidence': 0.9330583810806274}",3
12,0,left,headline,text,negative,7,5,negative,Chicago Gun Violence Spikes and Increasingly Finds the Youngest Victims,"A wave of devastating gun violence has engulfed Chicago, claiming a staggering number of lives and fueling a alarming escalation in the frequency and brutality of homicides, particularly against defenseless young people who are being caught in the crossfire.",0.9398707747459412,0.8325302004814148,"{'label': 'negative', 'confidence': 0.9177834987640381}",4
12,0,left,headline,text,negative,33,35,negative,Chicago Gun Violence Spikes and Increasingly Finds the Youngest Victims,"A disturbing and alarming escalation of violent crimes is plaguing Chicago, with a deeply concerning increase in brutal attacks that are overwhelmingly focused on the most vulnerable members of the community, specifically targeting innocent young people.",0.8756461143493652,0.7564756274223328,"{'label': 'negative', 'confidence': 0.9340435862541199}",4
12,0,left,headline,text,negative,17,18,negative,Chicago Gun Violence Spikes and Increasingly Finds the Youngest Victims,"Violent crimes are rampant in Chicago, with an ominous rise in vicious attacks on teenagers that has ignited a climate of fear about the city's ability to protect its citizens.",0.9270279407501221,0.7222732305526733,"{'label': 'negative', 'confidence': 0.9009310603141785}",4
12,0,left,headline,text,negative,16,18,negative,Chicago Gun Violence Spikes and Increasingly Finds the Youngest Victims,"Violent crimes are rampant in Chicago, with a disturbing escalation in brutal attacks on youth, fueling widespread anxiety and unease over the city's ability to maintain even basic public security.",0.9328670501708984,0.7290275692939758,"{'label': 'negative', 'confidence': 0.916199803352356}",4
12,0,left,headline,text,negative,22,18,negative,Chicago Gun Violence Spikes and Increasingly Finds the Youngest Victims,"Violent crime rates are skyrocketing in Chicago, particularly in instances where young people are being brutally attacked, fueling an atmosphere of deep-seated anxiety over the city's increasingly treacherous streets.",0.9262980222702026,0.7536302804946899,"{'label': 'negative', 'confidence': 0.9170272946357727}",4
